Gender,AgeGroup,Program,Income,State,Device,OS,Browser,option,click
0,0,A,188906,NY,Mobile,Windows,Chrome,A,0
0,0,A,103194,NJ,Mobile,Windows,Chrome,B,0
0,6,D,119613,NY,Mobile,Windows,Safari,A,0
0,0,D,249048,NA,Mobile,Windows,Safari,B,1
1,NA,D,414827,NY,Mobile,Windows,Opera,A,0
1,2,D,492037,NY,Mobile,Windows,Chrome,A,0
0,3,D,369524,NY,Desktop,Apple,Opera,A,0
1,1,D,450188,CA,Mobile,Apple,Safari,B,0
0,3,E,426859,CA,Mobile,Apple,Opera,A,0
1,3,C,265565,CA,Mobile,Apple,Chrome,A,0
0,3,C,460216,CA,Tablet,Apple,Chrome,A,0
1,3,E,199267,NA,Desktop,Apple,Safari,A,0
0,4,A,338749,TX,Mobile,Apple,Opera,A,0
1,3,D,311428,CA,Desktop,Apple,Chrome,B,0
0,1,A,425259,NA,Desktop,Apple,Safari,A,0
0,3,D,374725,NJ,Desktop,Apple,Chrome,B,0
1,0,E,63412,CA,Mobile,Windows,Chrome,B,0
0,4,E,398526,NY,Mobile,Apple,Safari,A,0
0,1,C,448019,CA,Mobile,Windows,Opera,A,0
0,6,E,227864,TX,Desktop,Apple,Chrome,A,0
0,2,B,157011,NJ,Mobile,Windows,Chrome,A,0
0,1,A,192426,NY,Mobile,Windows,Opera,A,0
0,4,E,117526,NJ,Mobile,Windows,Chrome,B,1
1,0,A,244694,CA,Mobile,Windows,Chrome,B,0
1,0,C,158361,TX,Mobile,Windows,Chrome,B,0
1,5,E,167974,NY,Mobile,Apple,Chrome,A,0
1,6,E,107182,NY,Mobile,Windows,Chrome,B,0
1,0,E,412208,NY,Mobile,Windows,Chrome,A,0
1,3,C,409503,NY,Mobile,Windows,Chrome,A,0
0,1,NA,362940,CA,Mobile,Windows,Chrome,A,0
0,6,A,370200,CA,Mobile,Apple,Safari,B,0
1,6,D,413861,NY,Desktop,Apple,Safari,B,0
0,3,D,89057,CA,Mobile,Apple,Chrome,A,0
1,5,C,227579,CA,Desktop,Apple,Chrome,B,0
1,3,B,441953,NY,Mobile,Apple,Opera,A,0
1,2,A,348367,NY,Mobile,Apple,Safari,A,0
0,6,E,210065,CA,Tablet,Windows,Chrome,A,0
0,3,A,421485,NY,Mobile,Windows,Chrome,B,0
0,0,E,304339,CA,Mobile,Windows,Chrome,A,0
0,3,D,83771,NY,Mobile,Apple,Chrome,A,0
0,4,C,65440,CA,Mobile,Windows,Safari,A,0
0,0,D,466534,NJ,Mobile,Windows,Chrome,A,0
1,3,E,474080,CA,Mobile,Apple,Safari,A,0
1,4,E,125445,CA,Desktop,Windows,Opera,A,0
1,4,E,241110,NJ,Mobile,Windows,Chrome,A,0
1,4,C,466165,NJ,Mobile,Apple,Safari,B,0
0,3,C,421324,CA,Desktop,Apple,Chrome,A,0
0,4,B,226224,CA,Mobile,Windows,Chrome,B,0
0,3,C,98870,TX,Mobile,Windows,Opera,A,1
0,0,D,200267,CA,Desktop,Windows,Chrome,B,1
0,1,A,377635,NY,Mobile,Windows,Safari,B,0
0,4,A,227379,NY,Mobile,Windows,Safari,B,0
0,3,E,67384,CA,Desktop,Windows,Chrome,B,0
1,3,C,150107,NY,Mobile,Windows,Chrome,A,0
1,2,C,239600,NY,Mobile,Apple,Chrome,B,1
1,3,D,366891,NY,Mobile,Windows,Chrome,B,0
0,5,E,336091,TX,Mobile,Apple,Chrome,A,0
0,0,E,323798,NJ,Mobile,Apple,Safari,B,0
0,5,E,481619,NY,Mobile,Apple,Chrome,A,0
1,2,A,456617,TX,Mobile,Apple,Safari,B,0
0,3,C,106681,TX,Desktop,Windows,Chrome,A,0
0,1,E,89487,CA,Mobile,Windows,Chrome,A,0
1,4,A,160845,NY,Desktop,Apple,Safari,B,0
0,4,E,354220,TX,Mobile,Windows,Chrome,A,0
0,4,E,439799,TX,Mobile,Windows,Safari,A,0
1,5,E,243953,NY,Desktop,Apple,Chrome,B,0
1,5,NA,382310,NY,Desktop,Windows,Chrome,A,0
1,6,C,79369,CA,Desktop,Apple,Safari,A,0
1,NA,C,474391,NJ,Desktop,Apple,Safari,A,0
1,5,A,53810,NY,Desktop,Apple,Chrome,A,0
0,2,A,263545,NJ,Desktop,Apple,Chrome,B,0
0,2,C,471398,NJ,Mobile,Windows,Chrome,B,0
0,2,D,110743,CA,Mobile,Apple,Safari,A,0
1,5,E,331378,NJ,Desktop,Apple,Chrome,A,0
0,0,D,112225,NY,Desktop,Windows,Chrome,A,0
0,4,A,266312,CA,Desktop,Apple,Chrome,A,1
1,0,A,76204,TX,Mobile,Windows,Chrome,A,0
1,3,D,143781,NY,Mobile,Windows,Safari,B,0
1,6,NA,101253,NY,Mobile,Windows,Safari,A,0
0,1,D,110888,NJ,Tablet,Apple,Safari,B,0
1,0,E,141946,NY,Mobile,Apple,Safari,B,0
0,3,E,401390,NY,Mobile,Windows,Chrome,B,0
1,2,NA,408076,NJ,Mobile,Apple,Chrome,B,0
0,4,D,220085,NY,Mobile,Windows,Chrome,B,0
1,4,NA,171722,NJ,Mobile,Apple,Chrome,B,1
0,2,E,486777,NJ,Desktop,Apple,Chrome,A,0
0,3,B,155625,CA,Mobile,Windows,Chrome,B,0
1,0,A,266117,NY,Mobile,Windows,Chrome,A,0
1,NA,C,193155,NY,Mobile,Apple,Chrome,A,0
1,3,E,424379,CA,Mobile,Windows,Chrome,B,0
0,3,C,191367,CA,Desktop,Windows,Chrome,A,0
1,6,D,256830,TX,Desktop,Apple,Safari,A,0
0,3,E,277341,CA,Mobile,Windows,Chrome,A,0
0,6,A,294799,TX,Mobile,Windows,Chrome,A,0
0,3,E,169252,CA,Mobile,Apple,Chrome,A,0
0,4,C,63113,CA,Mobile,Windows,Chrome,A,0
1,1,D,364035,NJ,Mobile,Apple,Chrome,B,0
0,4,E,317012,NA,Mobile,Windows,Chrome,B,0
0,3,D,338567,TX,Mobile,Apple,Chrome,A,0
0,5,C,319586,NY,Mobile,Windows,Chrome,A,0
0,5,C,381151,NY,Mobile,Apple,Chrome,B,0
1,1,A,353169,TX,Mobile,Windows,Chrome,B,0
1,5,E,326937,NJ,Mobile,Apple,Chrome,B,0
0,3,A,274226,NY,Mobile,Windows,Safari,B,0
1,3,A,59715,NJ,Desktop,Windows,Opera,B,0
0,2,A,295340,NJ,Mobile,Apple,Chrome,A,0
1,4,C,123422,CA,Desktop,Apple,Chrome,A,1
0,0,D,129653,NJ,Desktop,Windows,Chrome,B,0
1,3,A,139416,NA,Mobile,Windows,Chrome,A,0
1,2,C,326342,TX,Desktop,Apple,Opera,A,0
1,2,D,186285,NY,Mobile,Apple,Safari,B,1
0,5,A,314203,TX,Mobile,Apple,Chrome,B,0
1,4,C,422007,CA,Desktop,Apple,Chrome,A,0
0,2,E,469470,NY,Mobile,Apple,Chrome,A,0
1,0,D,170524,CA,Mobile,Windows,Safari,A,0
0,NA,C,438760,TX,Mobile,Apple,Chrome,B,0
0,1,NA,234481,NY,Mobile,Apple,Safari,B,0
0,5,E,221072,CA,Mobile,Windows,Chrome,A,1
0,4,A,157888,NY,Mobile,Apple,Safari,B,0
1,2,C,188884,NJ,Desktop,Windows,Chrome,B,1
0,3,E,121178,CA,Desktop,Apple,Chrome,A,0
1,4,D,408961,CA,Desktop,Apple,Safari,A,0
0,4,D,99343,NY,Mobile,Windows,Chrome,B,0
0,1,A,57559,NY,Desktop,Windows,Chrome,B,0
0,0,A,477476,CA,Mobile,Apple,Chrome,B,0
1,5,E,177299,CA,Mobile,Windows,Opera,B,0
1,2,E,349825,NY,Mobile,Apple,Safari,A,0
0,4,E,423537,NJ,Desktop,Apple,Opera,A,0
0,5,B,127664,NA,Mobile,Apple,Chrome,B,0
0,3,C,105669,TX,Mobile,Apple,Chrome,B,0
0,3,C,367135,NJ,Tablet,Apple,Opera,B,0
1,2,D,356104,NA,Mobile,Apple,Opera,B,0
0,5,A,299773,NY,Mobile,Apple,Chrome,B,0
0,0,E,96829,CA,Mobile,Apple,Safari,A,0
0,2,D,317179,CA,Desktop,Windows,Chrome,A,0
0,3,C,329113,CA,Mobile,Windows,Chrome,B,0
0,6,A,193701,NY,Mobile,Windows,Safari,B,0
0,3,D,261238,NY,Mobile,Windows,Chrome,B,0
1,6,D,134269,CA,Mobile,Apple,Chrome,A,0
0,2,E,300993,NY,Desktop,Apple,Chrome,B,0
0,4,A,276341,NJ,Mobile,Windows,Safari,A,0
1,4,E,194816,CA,Desktop,Apple,Chrome,A,0
1,4,C,268199,NJ,Desktop,Windows,Chrome,A,0
1,0,E,68179,NY,Mobile,Windows,Chrome,A,0
0,3,NA,446745,CA,Desktop,Apple,Safari,B,0
0,2,D,74548,CA,Mobile,Windows,Chrome,B,0
0,3,D,265229,CA,Desktop,Apple,Chrome,A,0
1,1,E,476042,NY,Desktop,Windows,Safari,B,0
0,6,D,53093,CA,Desktop,Windows,Chrome,A,0
0,2,D,55560,NJ,Desktop,Apple,Safari,B,1
1,5,C,370816,NY,Mobile,Apple,Chrome,A,0
0,1,C,100075,CA,Mobile,Apple,Opera,A,0
1,4,A,245478,NY,Mobile,Apple,Chrome,B,0
1,6,E,233825,CA,Mobile,Windows,Safari,B,0
0,6,E,283878,NY,Mobile,Windows,Opera,A,0
1,4,E,238768,NJ,Mobile,Windows,Chrome,B,0
0,3,D,462717,CA,Mobile,Apple,Chrome,A,0
0,2,D,322744,NY,Tablet,Apple,Chrome,A,0
0,0,D,368710,CA,Tablet,Apple,Safari,A,0
1,6,A,54274,CA,Desktop,Windows,Chrome,B,0
1,6,A,379921,CA,Desktop,Windows,Chrome,B,0
1,2,C,410426,TX,Mobile,Apple,Safari,A,0
1,1,NA,290614,CA,Tablet,Windows,Chrome,A,0
0,3,C,189216,NY,Tablet,Windows,Safari,B,0
0,3,E,385376,CA,Mobile,Apple,Safari,A,0
1,NA,D,496049,NY,Mobile,Apple,Safari,B,0
1,1,B,347183,NJ,Mobile,Apple,Safari,B,0
0,3,E,458644,NY,Mobile,Windows,Safari,B,1
1,2,E,141704,CA,Desktop,Windows,Chrome,A,0
0,2,E,475055,NY,Desktop,Apple,Opera,A,0
0,2,A,347025,CA,Mobile,Windows,Safari,A,0
1,0,D,149819,NJ,Desktop,Apple,Opera,A,0
0,3,D,441583,CA,Mobile,Apple,Safari,B,1
0,5,D,234028,NJ,Tablet,Windows,Chrome,A,0
1,5,D,89602,CA,Desktop,Windows,Chrome,A,0
1,2,D,69103,NY,Mobile,Apple,Chrome,A,0
1,4,D,122776,NJ,Desktop,Windows,Safari,B,1
1,2,E,253271,NY,Desktop,Apple,Safari,A,0
1,4,NA,467632,NJ,Desktop,Windows,Safari,A,0
0,2,E,280758,NA,Mobile,Apple,Chrome,A,0
0,5,C,186905,NY,Desktop,Apple,Chrome,A,0
0,1,E,256270,CA,Mobile,Windows,Safari,B,0
1,3,NA,343321,NY,Desktop,Windows,Chrome,A,0
1,1,E,136898,NY,Mobile,Apple,Opera,A,0
0,4,D,373226,NY,Desktop,Windows,Chrome,B,0
1,1,D,153718,CA,Tablet,Apple,Safari,B,0
1,5,C,102933,CA,Desktop,Windows,Safari,A,1
0,5,C,139891,NJ,Mobile,Windows,Opera,A,0
0,6,C,338510,NJ,Mobile,Windows,Chrome,A,0
0,1,A,312405,NY,Desktop,Apple,Safari,B,0
0,0,D,368595,NJ,Tablet,Windows,Opera,B,1
1,NA,E,345041,NJ,Desktop,Apple,Chrome,B,0
1,4,A,273707,NJ,Mobile,Apple,Chrome,B,0
1,3,E,253500,NJ,Desktop,Apple,Chrome,B,0
0,3,A,375653,NY,Mobile,Apple,Safari,B,0
0,4,NA,346361,NY,Mobile,Windows,Opera,B,0
0,2,E,303020,TX,Desktop,Apple,Safari,B,0
0,4,E,407782,NJ,Mobile,Apple,Safari,B,0
1,2,D,307479,NY,Mobile,Windows,Safari,A,0
1,6,D,459565,NJ,Mobile,Windows,Safari,A,0
0,0,C,462075,NY,Desktop,Windows,Chrome,B,0
0,3,D,316014,NA,Tablet,Apple,Chrome,B,0
0,5,C,178735,CA,Mobile,Apple,Chrome,B,0
0,4,D,269486,NY,Desktop,Apple,Safari,A,0
1,3,D,90171,NA,Desktop,Windows,Opera,A,0
1,2,B,107112,TX,Mobile,Apple,Chrome,B,0
1,2,NA,170423,CA,Mobile,Apple,Opera,B,0
1,2,A,320982,CA,Desktop,Apple,Safari,B,0
1,3,NA,210598,CA,Mobile,Apple,Chrome,A,0
1,0,C,418350,CA,Mobile,Windows,Chrome,A,0
1,1,E,153347,TX,Mobile,Apple,Chrome,A,0
1,3,C,104778,NJ,Mobile,Windows,Chrome,B,0
1,0,A,328887,NY,Desktop,Windows,Chrome,A,0
1,3,D,164128,NJ,Mobile,Windows,Chrome,B,0
1,5,A,57125,NY,Desktop,Apple,Safari,A,0
1,6,B,321342,NA,Mobile,Apple,Safari,A,0
0,NA,C,85298,NY,Mobile,Windows,Chrome,A,0
0,5,C,332085,NA,Mobile,Windows,Chrome,A,0
1,2,A,292628,NY,Mobile,Apple,Chrome,A,0
0,3,A,242531,CA,Mobile,Windows,Chrome,A,0
1,4,C,314471,NA,Desktop,Windows,Chrome,A,0
1,5,E,79787,NJ,Desktop,Windows,Chrome,B,0
1,3,C,104852,NY,Desktop,Apple,Chrome,B,0
0,2,E,136681,NY,Mobile,Apple,Chrome,B,1
1,1,D,497241,CA,Mobile,Apple,Chrome,B,0
1,3,E,462426,NJ,Mobile,Windows,Chrome,B,0
1,3,D,462127,CA,Mobile,Apple,Chrome,B,0
0,4,E,261879,NA,Mobile,Windows,Safari,B,0
0,0,D,427242,NY,Desktop,Windows,Chrome,A,0
0,0,A,178188,TX,Desktop,Apple,Chrome,B,0
0,3,C,94351,CA,Mobile,Apple,Chrome,B,1
1,5,C,357802,CA,Mobile,Windows,Chrome,B,0
0,2,E,267156,NY,Desktop,Apple,Chrome,B,0
1,6,E,380128,NJ,Mobile,Windows,Chrome,A,0
0,1,C,352315,NJ,Mobile,Windows,Chrome,A,0
1,6,C,452590,CA,Mobile,Windows,Opera,A,0
1,3,A,232177,NJ,Desktop,Apple,Safari,B,0
1,0,D,287277,NY,Desktop,Windows,Chrome,B,1
0,3,B,78278,NJ,Mobile,Apple,Chrome,B,0
0,6,C,144348,NJ,Mobile,Windows,Chrome,A,0
0,3,E,51795,NJ,Desktop,Windows,Safari,A,0
1,NA,A,62327,CA,Mobile,Apple,Chrome,B,0
1,2,D,133956,NJ,Desktop,Windows,Chrome,B,0
1,2,E,367748,NY,Mobile,Apple,Opera,A,0
1,NA,D,379179,CA,Mobile,Windows,Chrome,A,0
0,5,E,269237,NJ,Mobile,Windows,Safari,A,0
0,1,D,98891,CA,Mobile,Windows,Chrome,B,0
0,2,D,463428,CA,Mobile,Apple,Safari,A,0
1,0,D,91494,NY,Tablet,Apple,Safari,B,0
0,1,C,319810,NY,Desktop,Apple,Chrome,B,0
0,4,C,87386,CA,Mobile,Apple,Chrome,B,0
1,3,NA,295537,NY,Tablet,Apple,Opera,B,0
1,3,A,344878,NY,Mobile,Apple,Chrome,A,0
1,5,A,269329,NJ,Mobile,Windows,Safari,B,0
0,1,A,499331,NY,Mobile,Apple,Chrome,A,0
1,3,A,364288,NJ,Mobile,Windows,Safari,B,0
0,3,A,450106,NY,Mobile,Windows,Chrome,A,0
1,3,A,496312,CA,Desktop,Windows,Chrome,A,1
1,5,A,245135,CA,Desktop,Apple,Chrome,A,0
1,3,E,334700,NA,Mobile,Windows,Chrome,A,1
1,4,C,350444,NA,Desktop,Apple,Chrome,A,0
0,5,D,192007,NY,Desktop,Apple,Chrome,A,0
0,3,E,240500,CA,Mobile,Apple,Chrome,A,0
0,6,C,374379,CA,Mobile,Windows,Opera,B,0
1,2,A,399117,NA,Mobile,Windows,Safari,A,0
1,5,D,423855,NY,Desktop,Apple,Chrome,A,0
0,5,D,56016,CA,Mobile,Windows,Chrome,A,0
1,4,E,265677,NY,Mobile,Windows,Chrome,A,0
0,1,NA,445726,CA,Mobile,Apple,Chrome,A,0
1,0,E,161344,TX,Mobile,Apple,Chrome,A,0
0,2,A,305496,NY,Desktop,Windows,Chrome,A,0
0,3,C,448177,NJ,Desktop,Windows,Opera,A,0
0,3,D,248947,NJ,Mobile,Apple,Chrome,B,0
0,4,C,62709,TX,Desktop,Apple,Chrome,A,0
1,6,A,203200,NY,Mobile,Apple,Chrome,A,0
0,2,A,226042,NJ,Mobile,Windows,Chrome,B,0
1,1,E,258708,NJ,Desktop,Windows,Chrome,B,0
0,5,A,300851,NY,Mobile,Apple,Chrome,B,1
1,2,A,215599,NY,Desktop,Apple,Chrome,A,1
1,5,A,251072,CA,Mobile,Apple,Chrome,A,0
1,3,E,177373,NY,Mobile,Windows,Safari,B,0
1,1,D,231319,CA,Desktop,Windows,Chrome,A,0
0,1,D,76524,TX,Mobile,Apple,Chrome,B,0
1,2,A,435457,NY,Mobile,Apple,Opera,A,0
1,4,A,139195,CA,Mobile,Windows,Safari,B,0
1,3,A,83893,TX,Mobile,Apple,Chrome,A,0
0,4,NA,400230,CA,Mobile,Apple,Opera,B,0
0,3,A,332037,NY,Mobile,Apple,Opera,A,1
0,NA,E,279519,CA,Desktop,Windows,Opera,A,1
1,3,E,51449,NJ,Desktop,Apple,Chrome,B,0
0,3,D,248032,CA,Desktop,Windows,Chrome,B,1
1,5,E,62710,CA,Mobile,Apple,Chrome,B,0
0,3,C,497638,NY,Desktop,Apple,Chrome,A,0
0,NA,C,200117,NY,Desktop,Windows,Chrome,B,1
0,2,B,321686,NJ,Mobile,Windows,Chrome,B,0
0,0,E,336084,NY,Mobile,Windows,Safari,B,1
0,3,D,346199,CA,Desktop,Windows,Chrome,A,0
1,1,E,256317,NA,Mobile,Apple,Safari,A,0
0,1,D,435737,CA,Mobile,Apple,Chrome,B,1
1,6,D,267867,CA,Mobile,Apple,Chrome,B,0
1,1,E,459005,NA,Desktop,Windows,Opera,B,0
0,3,C,269698,NY,Tablet,Windows,Chrome,A,0
0,2,E,452840,NY,Mobile,Windows,Safari,B,1
0,2,A,397232,CA,Mobile,Apple,Safari,A,0
1,3,A,191957,NJ,Mobile,Windows,Safari,B,0
1,4,C,120880,CA,Mobile,Windows,Chrome,A,0
1,0,E,391801,CA,Mobile,Windows,Safari,A,0
1,3,E,53826,NY,Desktop,Apple,Chrome,A,0
0,4,E,275435,NY,Tablet,Apple,Chrome,A,0
1,2,E,194569,NJ,Desktop,Apple,Safari,A,0
1,3,E,155922,CA,Mobile,Windows,Safari,A,0
1,3,A,182361,NJ,Mobile,Windows,Chrome,B,0
0,6,A,114189,NY,Desktop,Apple,Chrome,A,0
0,2,A,133881,TX,Desktop,Apple,Chrome,A,0
0,0,NA,313663,NY,Desktop,Apple,Safari,B,0
0,4,C,408886,CA,Desktop,Apple,Chrome,B,0
0,4,E,380035,NY,Mobile,Apple,Chrome,A,0
0,4,D,418081,CA,Desktop,Apple,Chrome,A,0
0,6,A,223675,TX,Mobile,Windows,Safari,B,0
1,4,C,133382,NY,Mobile,Windows,Safari,A,1
0,6,C,484482,NY,Tablet,Apple,Safari,B,0
1,3,C,357541,NY,Mobile,Apple,Chrome,B,0
0,3,NA,470365,CA,Mobile,Windows,Chrome,A,0
1,0,E,342611,NY,Desktop,Windows,Chrome,A,0
1,3,E,326986,NY,Mobile,Apple,Safari,A,0
1,3,D,50658,TX,Mobile,Apple,Chrome,A,0
0,6,A,378377,CA,Mobile,Apple,Opera,A,0
0,3,E,208262,NY,Desktop,Apple,Chrome,A,0
0,2,C,175875,NY,Desktop,Apple,Chrome,A,0
0,0,E,321855,NJ,Mobile,Windows,Chrome,A,0
1,0,E,423930,CA,Mobile,Apple,Chrome,B,0
1,3,A,193946,TX,Mobile,Windows,Chrome,B,0
0,5,E,497217,CA,Mobile,Apple,Chrome,A,0
0,4,D,465932,CA,Mobile,Windows,Safari,B,1
0,2,E,178812,NY,Mobile,Windows,Chrome,B,0
1,4,A,488316,CA,Desktop,Windows,Chrome,B,0
0,3,C,414186,NA,Mobile,Apple,Chrome,B,0
1,3,C,340717,NA,Mobile,Apple,Chrome,B,0
0,0,E,366183,CA,Tablet,Apple,Chrome,B,0
1,5,C,468458,CA,Mobile,Windows,Chrome,A,0
1,0,E,205650,TX,Mobile,Apple,Chrome,A,0
0,2,D,72830,TX,Mobile,Apple,Chrome,B,0
1,4,D,355230,CA,Desktop,Windows,Safari,A,0
0,2,E,403522,NJ,Mobile,Windows,Chrome,A,0
1,1,D,207761,NY,Mobile,Windows,Chrome,B,0
1,2,D,354073,CA,Desktop,Windows,Chrome,B,1
0,0,B,65985,CA,Mobile,Apple,Safari,A,0
0,3,A,90106,NJ,Mobile,Apple,Chrome,B,0
1,5,D,53747,CA,Mobile,Windows,Safari,A,0
0,1,C,477534,NJ,Desktop,Windows,Opera,B,0
1,2,D,494453,NY,Desktop,Apple,Chrome,A,0
0,NA,E,80600,NA,Desktop,Windows,Chrome,B,0
1,4,A,84179,NJ,Desktop,Windows,Safari,B,0
1,6,A,197632,CA,Mobile,Apple,Safari,A,1
0,2,E,212102,TX,Mobile,Windows,Chrome,A,0
1,5,E,68342,NY,Desktop,Apple,Chrome,B,0
0,3,NA,349929,NY,Desktop,Apple,Safari,B,0
1,4,E,161666,CA,Mobile,Apple,Chrome,A,0
0,6,E,480680,CA,Mobile,Windows,Chrome,B,0
1,3,C,68017,TX,Mobile,Apple,Chrome,A,0
1,2,D,400176,NY,Mobile,Windows,Chrome,B,0
1,1,E,436387,NA,Desktop,Windows,Chrome,B,0
0,2,E,372819,NJ,Mobile,Windows,Chrome,B,0
0,2,A,329063,NA,Mobile,Apple,Safari,A,1
1,3,A,442476,CA,Desktop,Windows,Safari,B,0
1,3,E,154142,CA,Desktop,Apple,Safari,A,0
1,3,C,320420,CA,Mobile,Apple,Chrome,A,0
1,1,E,91649,TX,Desktop,Apple,Chrome,A,0
1,3,C,435173,NA,Mobile,Apple,Opera,A,0
0,6,D,210589,NY,Mobile,Windows,Opera,B,0
0,2,C,202185,NA,Mobile,Windows,Chrome,B,0
0,1,D,75724,NJ,Desktop,Apple,Chrome,B,0
0,4,C,419452,NY,Mobile,Apple,Safari,A,0
0,4,C,415549,NY,Mobile,Apple,Chrome,A,0
1,2,D,162204,NJ,Mobile,Windows,Chrome,A,1
1,4,A,355850,CA,Mobile,Windows,Chrome,B,0
1,1,E,357551,CA,Desktop,Apple,Chrome,B,0
0,6,E,421262,NY,Mobile,Apple,Chrome,A,0
0,6,E,322354,TX,Tablet,Windows,Safari,A,0
0,5,C,242160,TX,Mobile,Windows,Chrome,A,0
0,3,A,380680,TX,Mobile,Windows,Safari,B,0
1,3,A,113473,NY,Mobile,Apple,Chrome,A,0
0,4,D,347006,NJ,Mobile,Apple,Safari,B,0
0,2,D,217476,NJ,Mobile,Windows,Chrome,A,0
0,1,C,91344,NY,Desktop,Apple,Safari,A,0
1,2,A,394045,CA,Mobile,Apple,Chrome,B,0
1,6,C,205653,CA,Desktop,Windows,Chrome,B,0
1,4,E,173738,NA,Desktop,Windows,Safari,A,0
1,6,C,143338,NY,Tablet,Windows,Safari,B,0
1,4,C,345175,TX,Desktop,Apple,Chrome,B,0
1,5,C,183753,CA,Mobile,Apple,Safari,B,0
0,0,A,464813,NJ,Desktop,Apple,Opera,B,0
0,0,A,84776,CA,Mobile,Windows,Chrome,A,0
0,3,NA,247463,CA,Mobile,Apple,Chrome,A,0
1,4,E,102258,CA,Mobile,Windows,Chrome,B,0
0,4,D,352917,TX,Mobile,Windows,Opera,B,0
0,3,D,453651,CA,Desktop,Windows,Chrome,A,0
1,3,A,362965,NJ,Mobile,Windows,Chrome,B,0
0,4,C,208316,CA,Desktop,Windows,Chrome,A,0
0,4,D,74867,NY,Mobile,Apple,Chrome,A,0
1,4,NA,61963,CA,Mobile,Windows,Chrome,A,0
0,4,A,348448,NY,Mobile,Apple,Safari,A,0
1,5,E,156366,CA,Desktop,Apple,Chrome,B,1
0,3,E,484738,CA,Mobile,Windows,Chrome,B,1
1,1,A,124190,NY,Desktop,Apple,Chrome,B,0
0,1,A,181511,NJ,Mobile,Windows,Opera,A,0
1,4,E,330261,NY,Mobile,Apple,Chrome,B,0
0,5,D,358924,NA,Mobile,Apple,Chrome,B,0
0,1,A,160129,NJ,Desktop,Apple,Chrome,A,0
0,1,A,190029,NY,Mobile,Windows,Chrome,A,0
0,0,A,323888,NJ,Mobile,Windows,Chrome,B,0
1,4,D,343524,NY,Tablet,Windows,Chrome,A,0
1,3,A,170513,CA,Desktop,Apple,Chrome,B,0
1,6,D,278519,CA,Mobile,Apple,Safari,A,1
1,3,E,429538,NJ,Desktop,Apple,Safari,B,0
0,4,E,322015,CA,Tablet,Apple,Chrome,B,0
1,1,D,225291,NY,Mobile,Windows,Safari,A,0
0,3,D,111257,CA,Desktop,Apple,Safari,A,0
0,2,E,135870,NA,Mobile,Windows,Opera,A,1
1,6,C,331160,NJ,Mobile,Windows,Chrome,A,0
1,4,A,197336,TX,Desktop,Apple,Chrome,A,0
0,3,C,149037,NJ,Tablet,Windows,Safari,B,0
0,4,C,406383,TX,Desktop,Apple,Safari,A,0
1,4,C,398565,NY,Mobile,Windows,Opera,A,0
1,3,E,459530,CA,Mobile,Windows,Chrome,B,0
0,1,C,300714,NY,Mobile,Windows,Chrome,B,0
0,5,A,498798,NJ,Desktop,Apple,Safari,B,1
1,6,E,176215,TX,Desktop,Windows,Chrome,B,0
0,4,D,164796,NJ,Mobile,Windows,Chrome,B,0
0,5,E,50905,CA,Desktop,Windows,Safari,B,1
0,5,D,188193,NY,Desktop,Windows,Safari,A,0
1,3,E,339902,NY,Mobile,Windows,Chrome,A,0
0,5,B,406824,TX,Mobile,Windows,Chrome,A,0
1,3,D,70656,NY,Mobile,Apple,Chrome,A,0
0,3,D,326199,NJ,Desktop,Apple,Safari,A,0
1,0,D,105931,CA,Desktop,Apple,Chrome,A,0
0,2,D,116820,NY,Mobile,Windows,Safari,B,0
0,1,E,285345,NY,Mobile,Apple,Safari,B,0
1,3,E,171334,NJ,Mobile,Windows,Chrome,A,1
0,5,E,182796,NY,Desktop,Windows,Safari,B,0
1,3,E,283273,NY,Mobile,Windows,Opera,B,0
1,3,NA,421198,NY,Desktop,Apple,Opera,A,0
1,3,A,157987,NY,Mobile,Apple,Chrome,A,0
1,0,E,470605,CA,Desktop,Windows,Chrome,B,0
1,3,D,226235,NY,Mobile,Windows,Chrome,B,0
1,2,D,181588,NA,Desktop,Windows,Safari,A,0
0,4,D,68456,TX,Desktop,Apple,Chrome,B,0
0,3,E,124301,NY,Desktop,Windows,Chrome,B,0
1,3,D,56657,NY,Mobile,Windows,Safari,B,0
1,4,A,465329,NY,Desktop,Apple,Chrome,B,0
1,3,C,372775,CA,Desktop,Windows,Chrome,B,0
0,5,A,480592,CA,Mobile,Apple,Chrome,A,0
1,3,NA,449939,TX,Tablet,Windows,Chrome,B,0
0,6,C,421109,NJ,Mobile,Apple,Chrome,A,0
0,3,D,205320,NY,Mobile,Apple,Chrome,B,0
0,2,E,348607,CA,Mobile,Windows,Safari,B,0
1,2,C,418608,TX,Mobile,Windows,Chrome,A,0
0,6,A,314775,NY,Mobile,Windows,Safari,A,0
0,4,C,211139,NY,Desktop,Windows,Chrome,A,1
0,3,C,158522,NY,Mobile,Windows,Chrome,B,1
1,4,D,490920,CA,Mobile,Windows,Chrome,A,0
1,6,C,223733,NA,Mobile,Apple,Chrome,A,0
1,1,C,89927,NJ,Mobile,Windows,Chrome,A,0
0,3,D,143241,NJ,Desktop,Apple,Chrome,B,0
0,4,A,448096,CA,Mobile,Apple,Opera,A,0
1,5,C,65945,NY,Mobile,Apple,Opera,A,0
0,3,C,151481,NY,Mobile,Windows,Chrome,A,0
